,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
18181,10.6,1.21,0.9,46.7,0.161,186.8,251.1,1.02728,2.89,1.64,12.0,2
18182,11.3,0.86,1.18,35.5,0.374,94.1,324.8,1.01777,3.22,0.94,11.8,2
18183,10.0,0.82,1.14,41.4,0.305,89.2,170.8,1.01703,3.14,1.4,11.3,2
18184,8.3,1.33,0.55,42.1,0.247,153.5,209.9,1.01053,3.1,1.57,12.4,2
18185,12.2,0.55,0.97,58.5,0.391,168.2,339.8,1.02881,2.99,1.13,10.0,2
18186,7.8,1.3,0.62,49.6,0.155,240.7,290.5,1.01036,2.99,1.51,11.3,2
18187,13.7,0.64,1.24,41.9,0.204,161.6,366.8,1.00928,3.22,0.73,10.5,2
18188,10.3,1.15,1.13,38.7,0.134,157.4,341.2,1.02025,3.16,1.22,11.7,2
18189,8.9,1.11,0.72,31.4,0.194,173.7,121.7,1.01914,3.14,1.29,10.8,2
18190,10.9,0.74,0.92,36.0,0.291,191.2,318.3,1.02439,3.21,1.13,11.2,2
18191,11.5,0.53,1.25,25.3,0.102,188.1,344.4,1.01641,3.23,1.3,12.5,2
18192,10.7,0.64,0.51,26.7,0.185,194.4,253.3,1.00834,3.05,1.61,11.5,2
18193,9.9,1.28,1.38,45.7,0.191,213.2,99.4,1.00136,2.97,1.12,11.0,2
18194,9.3,0.88,1.02,52.7,0.306,157.7,310.4,1.01324,3.12,1.27,11.7,2
18195,14.1,0.76,1.23,49.9,0.213,171.8,287.1,1.01415,2.81,1.28,11.5,2
18196,11.9,0.74,0.96,35.4,0.316,186.6,203.3,1.0094,3.24,1.49,10.8,2
18197,10.0,1.31,1.18,45.7,0.344,199.0,373.4,1.00416,3.4,1.5,11.3,2
18198,13.0,1.0,1.0,42.8,0.296,158.0,264.8,1.02917,3.0,1.07,8.9,2
18199,12.3,1.04,0.86,46.2,0.244,159.1,375.5,1.01113,2.99,0.75,12.2,2
18200,9.3,1.31,0.72,53.3,0.249,212.6,366.0,1.00916,3.3,0.52,12.2,2
18201,13.8,0.85,0.87,55.2,0.288,134.5,232.8,1.01875,3.16,0.97,10.7,2
18202,11.3,1.0,1.0,56.7,0.359,180.8,388.2,1.02871,3.2,1.24,12.5,2
18203,10.8,0.68,0.92,37.1,0.059,106.8,258.5,1.01909,3.06,1.36,12.5,2
18204,12.9,0.83,1.5,47.5,0.341,98.9,385.1,1.02191,3.44,1.28,10.6,2
18205,12.0,0.64,1.29,43.0,0.234,96.1,300.7,1.00651,3.46,1.23,10.8,2
18206,11.6,1.42,1.31,55.0,0.217,243.6,326.5,1.01647,3.14,1.0,12.8,2
18207,8.6,1.07,1.21,52.7,0.333,119.8,280.3,1.02597,3.37,1.22,11.0,2
18208,11.5,1.18,1.15,49.7,0.281,148.9,304.7,1.01823,3.05,1.28,10.7,2
18209,10.2,0.52,0.95,42.8,0.188,100.6,271.9,1.01853,3.3,0.86,10.4,2
18210,10.9,0.61,1.06,32.6,0.141,213.0,212.8,1.01486,3.25,1.32,10.2,2
18211,11.3,1.05,1.21,30.0,0.181,148.2,305.8,1.02785,3.29,1.77,12.4,2
18212,11.5,0.97,0.64,41.4,0.314,142.4,267.3,1.01603,3.12,0.92,10.7,2
18213,10.2,0.8,1.1,35.5,0.333,174.8,149.6,1.0063,3.23,1.29,11.0,2
18214,8.6,1.03,0.81,41.3,0.286,216.7,328.9,1.00605,2.97,1.43,11.4,2
18215,8.8,0.82,0.85,52.1,0.22,80.1,280.6,1.00956,3.39,1.55,11.6,2
18216,10.9,1.25,1.49,43.2,0.222,144.2,150.4,1.0306,3.16,1.15,11.7,2
18217,9.9,0.82,1.07,37.8,0.19,104.1,294.2,1.02285,3.17,1.27,11.3,2
18218,11.4,0.68,1.44,49.0,0.233,64.4,176.9,1.01936,3.2,0.97,10.8,2
18219,12.2,0.5,0.98,48.7,0.291,156.2,336.7,1.00899,3.37,0.91,10.7,2
18220,10.5,1.08,1.37,39.5,0.3,172.2,300.5,1.02792,2.93,1.08,12.8,2
18221,8.0,0.98,1.27,45.2,0.216,120.5,227.1,1.01527,3.16,1.23,12.4,2
18222,12.0,0.91,0.96,52.5,0.231,176.1,365.9,1.01116,3.18,1.58,12.0,2
18223,11.7,1.27,1.02,43.8,0.188,165.1,281.8,1.0197,3.07,1.23,11.6,2
18224,11.6,0.95,0.87,43.5,0.262,182.1,234.6,1.01476,3.18,1.37,10.4,2
18225,12.3,0.38,0.69,46.5,0.196,164.1,276.4,1.0155,3.03,1.16,9.9,2
18226,9.9,1.0,1.17,35.5,0.199,206.7,224.5,1.02429,3.47,1.2,13.2,2
18227,11.1,0.73,1.36,42.3,0.148,124.5,371.9,1.01779,3.39,0.64,11.9,2
18228,7.4,0.56,0.99,34.3,0.386,182.8,145.8,1.02073,3.24,0.94,10.0,2
18229,8.1,0.84,1.23,31.9,0.359,117.1,279.8,1.01507,2.88,1.66,13.0,2
18230,12.4,1.11,1.12,31.4,0.266,177.2,292.2,1.02957,2.95,1.8,11.5,2
18231,11.8,0.44,0.91,22.8,0.188,204.9,279.3,1.02103,3.26,1.16,11.5,2
18232,6.9,0.88,0.69,48.2,0.174,104.1,173.0,1.01021,3.25,1.07,11.5,2
18233,11.5,0.76,1.27,48.7,0.409,118.8,214.3,1.01678,3.1,0.79,11.3,2
18234,13.7,0.88,1.12,40.2,0.174,111.4,290.1,1.01331,2.98,1.54,10.1,2
18235,9.7,1.38,0.77,55.9,0.232,161.0,392.9,1.00578,2.96,1.23,12.9,2
18236,13.8,0.96,0.57,48.0,0.238,252.8,225.9,1.00928,2.79,1.59,10.9,2
18237,14.4,1.52,0.93,53.9,0.275,261.3,389.1,1.02368,3.21,1.06,10.4,2
18238,6.9,0.96,1.15,47.0,0.273,144.2,227.8,1.01807,3.12,1.19,10.7,2
18239,9.8,0.81,0.91,52.5,0.319,157.0,282.8,1.02032,3.19,1.34,11.9,2
18240,10.2,1.05,1.48,48.3,0.409,54.7,170.4,1.01982,2.99,0.96,11.9,2
18241,11.7,0.45,0.58,38.4,0.249,134.0,261.7,1.01591,2.95,1.62,11.9,2
18242,9.5,1.18,1.14,30.7,0.209,162.0,253.8,1.00965,3.26,1.19,11.7,2
18243,12.6,1.4,0.95,41.8,0.348,191.6,409.0,1.02471,2.91,1.57,13.2,2
18244,14.3,0.85,1.3,50.2,0.435,198.0,339.4,1.02661,2.99,1.29,11.5,2
18245,11.5,1.27,1.08,53.3,0.472,196.7,395.3,1.02407,2.92,1.32,10.9,2
18246,10.9,0.53,1.21,43.0,0.277,249.2,386.6,1.01698,3.06,1.19,11.3,2
18247,12.4,1.02,0.79,26.2,0.324,209.7,207.7,1.01169,3.29,1.61,12.3,2
18248,9.6,1.12,1.12,35.7,0.055,160.8,233.5,1.0138,3.07,1.08,10.9,2
18249,12.2,0.59,1.12,29.5,0.204,255.1,212.4,1.01282,2.91,1.58,10.7,2
18250,11.8,0.84,1.32,52.7,0.128,161.2,289.6,1.00524,2.95,0.95,13.2,2
18251,10.4,0.97,0.9,46.6,0.301,193.4,169.6,1.0096,2.84,0.91,11.7,2
18252,12.2,0.84,1.18,46.9,0.395,106.0,257.4,1.02443,3.17,0.62,12.8,2
18253,11.5,0.83,1.24,27.6,0.266,152.7,298.1,1.0088,3.26,1.41,12.6,2
18254,14.0,0.75,0.86,21.1,0.244,186.9,309.7,1.01128,3.02,1.38,11.5,2
18255,8.1,1.0,0.98,33.4,0.098,147.8,287.6,1.01222,3.11,1.37,12.4,2
18256,8.8,0.91,0.93,44.2,0.193,153.8,305.1,1.01605,3.35,1.3,10.7,2
18257,11.3,0.64,1.44,38.2,0.249,167.5,227.1,1.01201,3.42,1.53,12.4,2
18258,10.6,1.32,1.22,46.4,0.177,211.6,315.8,1.02379,2.89,1.1,11.6,2
18259,12.3,1.28,1.21,41.7,0.356,141.6,308.9,0.99998,3.17,1.61,11.1,2
18260,12.5,0.45,0.79,39.8,0.353,121.9,147.4,1.0189,3.54,1.03,10.7,2
18261,11.3,1.27,1.37,35.3,0.228,212.1,230.4,1.01831,3.1,0.93,11.3,2
18262,12.5,0.49,0.53,22.9,0.349,122.6,179.5,1.01501,3.32,1.21,9.8,2
18263,9.7,0.72,1.4,26.4,0.182,115.4,260.2,1.02006,2.84,1.88,13.6,2
18264,11.3,0.93,1.16,48.1,0.155,73.3,328.0,1.02215,3.14,0.98,10.5,2
18265,12.6,1.14,1.08,14.7,0.283,212.2,286.9,1.02231,3.22,1.73,12.2,2
18266,12.6,0.97,0.91,46.6,0.191,102.1,315.9,1.01607,3.01,1.26,12.2,2
18267,13.5,0.74,1.1,33.2,0.198,133.9,293.4,1.01419,3.02,0.9,11.0,2
18268,12.0,1.33,0.54,44.7,0.151,227.6,256.3,1.01534,3.09,1.58,12.4,2
18269,11.6,0.73,1.11,35.9,0.187,157.6,155.2,1.01168,3.25,0.89,9.9,2
18270,10.2,1.33,0.83,41.5,0.269,231.0,257.6,1.02464,3.18,1.47,10.9,2
18271,6.9,0.96,1.15,47.0,0.273,144.2,227.8,1.01807,3.12,1.19,10.7,2
18272,11.4,1.05,1.14,25.1,0.116,197.9,290.0,1.03063,3.44,1.04,12.0,2
18273,9.1,1.28,1.09,57.8,0.304,138.3,290.6,1.01446,3.06,1.17,12.5,2
18274,13.7,0.96,1.03,33.6,0.256,120.7,237.5,1.01554,3.36,1.06,10.2,2
18275,10.5,0.75,1.23,45.6,0.249,175.4,356.1,1.02563,3.05,1.73,11.6,2
18276,11.7,1.23,1.49,41.3,0.156,171.9,176.4,1.01455,3.03,1.74,12.6,2
18277,11.8,0.8,1.24,43.1,0.362,243.1,260.8,1.02416,2.79,1.66,10.8,2
18278,10.4,0.84,1.08,37.3,0.326,91.1,230.9,1.01965,3.26,1.18,12.6,2
18279,11.3,0.88,0.56,19.1,0.208,115.0,284.0,1.00796,2.95,1.27,12.3,2
18280,9.3,1.23,1.04,37.2,0.205,210.7,279.2,1.01597,3.1,1.43,12.3,2
18281,13.2,1.16,0.88,23.1,0.16,247.4,229.4,1.02348,2.99,1.31,11.9,2
18282,14.5,1.13,0.74,46.6,0.304,217.1,322.1,1.02985,3.03,1.47,12.5,2
18283,12.5,0.51,1.18,47.5,0.277,173.8,329.9,1.00602,3.56,1.39,11.5,2
18284,13.9,0.42,1.01,43.5,0.322,207.6,251.6,1.02235,3.16,0.75,11.0,2
18285,8.1,0.85,1.06,38.9,0.265,198.6,196.3,1.02074,3.37,1.16,11.9,2
18286,14.5,0.9,0.91,49.6,0.2,209.9,368.0,1.01646,2.99,1.45,12.8,2
18287,11.2,1.05,1.01,54.3,0.226,132.2,304.8,1.03083,3.27,1.15,10.8,2
18288,12.1,0.69,0.51,51.9,0.302,202.9,332.3,1.01919,3.2,1.32,10.7,2
18289,8.3,1.12,0.98,39.6,0.312,182.1,191.2,1.01719,3.06,0.74,11.4,2
18290,12.7,1.11,0.92,43.9,0.166,197.3,281.8,0.99974,3.25,1.01,10.3,2
18291,9.2,0.67,0.97,39.0,0.232,231.1,281.9,1.02209,3.07,1.15,12.7,2
18292,13.6,0.73,1.1,26.9,0.248,100.9,225.4,1.01934,3.0,1.56,12.7,2
18293,12.7,0.65,0.73,56.1,0.412,177.7,333.9,1.02352,3.31,0.82,12.5,2
18294,14.0,0.87,0.7,53.2,0.247,202.1,262.9,1.01092,2.89,1.64,11.0,2
18295,10.7,0.98,1.11,51.9,0.189,115.3,283.1,1.01556,3.26,1.17,11.5,2
18296,13.6,0.68,1.04,53.1,0.225,105.5,198.8,1.0159,3.1,1.12,9.6,2
18297,11.9,1.09,0.86,50.4,0.198,253.3,177.4,1.00383,3.13,1.2,10.9,2
18298,11.3,0.99,0.95,56.7,0.232,206.9,236.5,1.00912,3.16,0.92,11.2,2
18299,9.8,1.13,0.95,40.6,0.231,182.7,314.8,1.01277,3.02,1.37,10.2,2
18300,8.6,1.24,1.01,36.5,0.164,161.2,257.9,1.02143,3.07,1.27,11.3,2
18301,8.8,0.93,1.06,35.4,0.392,214.4,363.6,1.01095,3.03,1.22,12.1,2
18302,8.5,1.19,0.75,42.9,0.174,115.4,279.0,1.01772,2.98,1.19,12.5,2
18303,14.3,1.05,0.9,52.9,0.254,164.2,387.5,1.02309,3.22,1.38,10.2,2
18304,11.2,1.22,1.43,51.9,0.351,172.4,350.9,1.01684,2.91,1.12,10.5,2
18305,9.1,0.65,1.31,28.8,0.407,151.0,271.4,1.0162,3.23,1.56,12.9,2
18306,14.1,1.1,1.06,32.2,0.189,199.2,222.4,1.01704,3.11,1.52,12.0,2
18307,8.8,1.37,1.34,21.1,0.211,266.6,168.0,1.02636,3.14,1.43,10.4,2
18308,11.3,0.58,0.89,38.7,0.203,94.6,206.6,1.00909,3.25,0.94,11.0,2
18309,9.2,0.89,0.84,57.3,0.23,161.4,291.7,1.01485,3.12,1.17,11.9,2
18310,7.1,1.21,1.23,24.3,0.176,213.9,213.5,1.02161,3.13,1.23,11.8,2
18311,13.2,1.22,0.81,50.1,0.426,186.7,267.5,1.0142,2.94,0.86,10.2,2
18312,10.1,0.87,1.03,39.8,0.277,186.5,210.0,1.01287,3.24,1.61,11.8,2
18313,12.3,0.43,1.01,21.8,0.189,165.3,392.4,1.01678,3.12,1.47,11.5,2
18314,12.0,0.81,1.1,44.1,0.371,192.1,266.3,1.01694,2.95,1.25,12.9,2
18315,10.7,0.84,0.66,39.9,0.141,139.6,342.6,1.0041,2.95,1.63,13.4,2
18316,12.5,1.01,1.02,30.0,0.127,258.7,265.6,1.00447,3.25,0.88,10.7,2
18317,11.2,1.22,1.43,51.9,0.351,172.4,350.9,1.01684,2.91,1.12,10.5,2
18318,12.1,0.93,1.25,32.4,0.186,156.7,217.9,1.01737,3.05,1.2,14.1,2
18319,10.1,1.03,1.06,32.2,0.206,218.2,184.9,1.007,3.39,1.44,11.8,2
18320,11.4,0.86,1.09,48.6,0.309,205.5,165.6,1.02035,3.23,1.18,10.7,2
18321,12.4,1.11,1.12,31.4,0.266,177.2,292.2,1.02957,2.95,1.8,11.5,2
18322,8.1,1.41,0.87,57.0,0.247,228.6,336.2,1.01668,3.25,1.5,10.7,2
18323,9.3,0.68,0.83,36.8,0.247,135.2,202.8,1.01588,3.11,1.12,12.7,2
18324,11.5,1.19,0.94,44.7,0.34,119.9,323.2,1.01227,3.26,1.24,10.5,2
18325,10.5,1.18,1.11,41.8,0.292,181.7,338.9,1.01481,2.97,0.83,12.4,2
18326,11.6,1.3,0.6,55.2,0.328,186.5,366.6,1.0076,2.81,1.76,13.0,2
18327,12.4,0.89,0.97,22.4,0.145,224.5,193.6,1.0195,3.34,0.87,11.9,2
18328,9.9,1.09,1.04,55.5,0.234,138.5,338.4,1.02358,2.87,1.08,13.1,2
18329,10.4,0.78,0.71,36.1,0.221,150.0,188.3,1.0136,3.03,1.59,10.7,2
18330,12.6,1.08,1.3,49.2,0.321,105.5,372.3,1.01118,3.01,0.91,13.0,2
18331,11.6,1.19,1.29,58.8,0.249,199.6,355.5,1.0096,3.06,1.57,12.3,2
18332,12.1,1.09,0.67,37.5,0.256,128.4,311.9,1.02747,2.91,1.36,11.9,2
18333,11.6,1.21,1.0,45.7,0.266,221.1,384.8,1.02428,2.95,1.53,12.8,2
18334,8.6,1.35,0.97,50.5,0.199,222.8,321.8,1.01095,3.26,0.77,12.3,2
18335,6.7,1.17,1.14,42.8,0.161,163.7,337.8,1.01659,3.12,1.33,12.9,2
18336,10.9,1.12,0.89,44.7,0.144,200.5,309.6,1.02344,3.03,1.34,11.6,2
18337,14.0,0.93,0.94,52.0,0.407,185.2,188.4,1.02713,3.14,0.92,10.3,2
18338,6.7,1.25,0.76,50.2,0.282,142.3,342.7,1.01344,3.26,0.96,14.1,2
18339,8.7,1.09,1.02,50.8,0.309,209.8,212.2,1.01527,3.05,1.47,11.4,2
18340,12.5,0.8,0.9,37.9,0.178,244.1,250.0,1.01919,3.31,1.26,11.3,2
18341,13.9,0.98,0.96,44.5,0.423,214.3,338.4,1.00537,3.21,1.11,11.7,2
18342,9.3,1.23,1.04,37.2,0.205,210.7,279.2,1.01597,3.1,1.43,12.3,2
18343,10.7,0.84,0.66,39.9,0.141,139.6,342.6,1.0041,2.95,1.63,13.4,2
18344,10.4,0.67,1.25,37.5,0.287,155.4,155.2,0.9999,3.62,0.83,10.3,2
18345,11.3,1.01,1.21,30.6,0.285,244.8,249.2,1.02487,3.12,1.72,10.1,2
18346,6.7,1.32,1.09,52.6,0.332,162.0,193.8,1.01916,2.93,1.15,11.8,2
18347,12.8,1.15,0.87,47.6,0.384,198.9,392.8,1.02358,3.1,1.41,11.1,2
18348,12.2,1.39,1.13,38.1,0.25,190.8,212.1,1.03128,2.96,1.2,11.3,2
18349,13.5,0.73,1.19,48.6,0.377,146.8,234.7,1.02198,3.02,1.03,11.7,2
18350,13.5,0.73,0.84,43.4,0.228,112.8,227.3,1.02082,3.22,1.33,10.1,2
18351,12.0,0.91,1.07,48.9,0.426,132.2,302.0,1.02345,3.44,0.64,12.6,2
18352,8.8,0.94,1.23,35.6,0.229,186.6,254.6,1.00716,3.34,1.53,10.6,2
18353,10.2,0.98,1.0,47.4,0.229,233.1,280.4,1.01477,3.13,0.71,9.5,2
18354,10.3,1.15,1.13,38.7,0.134,157.4,341.2,1.02025,3.16,1.22,11.7,2
18355,12.5,0.7,1.12,40.3,0.15,142.9,278.5,1.01741,3.07,0.85,11.1,2
18356,11.5,0.76,1.27,48.7,0.409,118.8,214.3,1.01678,3.1,0.79,11.3,2
18357,12.8,0.79,1.09,47.9,0.191,195.9,336.7,1.02358,3.04,0.69,11.4,2
18358,10.7,0.81,0.96,52.0,0.158,84.4,406.2,1.0244,3.22,0.89,12.1,2
18359,10.9,0.81,1.13,42.2,0.146,194.2,215.5,1.02697,3.05,1.25,10.8,2
18360,9.4,0.66,1.29,59.2,0.197,127.1,278.8,1.03167,3.1,0.56,12.9,2
18361,12.6,1.02,1.03,30.0,0.313,211.5,287.8,1.01398,3.02,1.13,10.7,2
18362,10.6,1.37,0.92,36.6,0.301,208.9,315.5,1.02202,3.16,1.18,12.0,2
18363,9.7,0.69,0.64,50.3,0.351,172.4,317.7,1.00719,3.34,1.76,12.4,2
18364,11.7,1.28,0.82,56.9,0.437,218.2,309.5,1.01339,3.31,1.26,11.5,2
18365,8.0,0.54,1.4,58.7,0.382,69.1,168.5,1.02732,3.26,0.92,11.7,2
18366,11.7,0.6,1.26,55.7,0.247,144.9,336.8,1.00405,3.29,1.55,11.4,2
18367,10.1,0.62,1.29,47.0,0.095,83.5,381.0,1.00471,3.32,1.23,12.7,2
18368,12.2,0.92,0.74,47.9,0.271,152.8,271.7,1.00829,3.35,1.41,11.0,2
18369,10.9,1.14,0.78,37.3,0.2,191.0,322.6,1.01819,3.33,1.1,10.9,2
18370,9.8,1.19,1.45,44.8,0.104,141.7,292.2,1.02898,2.84,1.15,10.7,2
18371,8.8,1.39,0.94,53.4,0.34,243.6,306.3,1.00963,3.19,1.05,11.3,2
18372,12.2,0.41,1.37,48.9,0.266,66.3,265.9,1.01205,3.65,0.76,12.0,2
18373,9.0,1.12,0.6,30.1,0.192,238.1,221.9,1.01629,2.96,0.96,13.3,2
18374,12.7,0.99,1.12,36.2,0.19,137.0,314.9,1.01188,3.12,1.43,11.3,2
18375,8.8,1.08,0.76,41.2,0.261,163.1,335.2,1.01754,3.2,0.97,12.3,2
18376,10.6,0.67,1.4,54.3,0.213,149.1,239.6,1.02359,3.54,0.67,9.9,2
18377,13.6,1.41,1.2,24.1,0.384,252.9,218.7,1.02176,3.23,1.24,10.9,2
18378,10.6,1.3,1.3,56.9,0.495,128.9,251.9,1.016,3.06,0.76,12.1,2
18379,7.7,1.33,1.23,47.6,0.146,146.5,304.5,1.01005,3.13,1.5,12.0,2
18380,12.8,0.72,1.03,36.8,0.171,193.9,298.0,1.01542,3.16,1.49,11.7,2
18381,8.5,1.22,0.61,52.7,0.212,241.7,321.0,1.01136,3.13,1.17,11.7,2
18382,8.5,0.82,0.57,53.0,0.344,193.0,403.7,1.00937,3.23,0.8,11.9,2
18383,9.1,1.07,0.87,50.8,0.206,206.3,344.9,1.01225,3.16,1.11,11.9,2
18384,10.9,1.03,0.91,33.5,0.236,166.6,233.9,1.02196,3.26,0.96,12.1,2
18385,11.1,1.09,1.27,50.0,0.145,77.3,178.9,1.00256,3.26,1.45,11.4,2
18386,11.7,0.66,0.71,47.9,0.131,187.3,344.7,1.00064,2.83,1.66,13.0,2
18387,13.0,1.27,1.17,45.9,0.29,224.6,373.0,1.01495,3.39,1.47,10.5,2
18388,11.5,0.78,1.0,63.8,0.245,153.2,260.6,1.02687,3.11,0.6,11.5,2
18389,11.0,0.75,1.0,35.7,0.273,143.1,234.2,1.01953,2.83,1.1,11.8,2
18390,11.3,0.79,0.61,36.0,0.251,163.4,267.4,1.01367,3.16,0.94,11.5,2
18391,11.8,0.87,1.1,27.6,0.219,82.4,343.1,1.01947,3.17,1.4,13.5,2
18392,10.8,0.88,1.43,49.4,0.342,143.6,272.9,1.01232,3.38,0.85,10.2,2
18393,11.9,1.16,0.93,47.0,0.241,212.1,230.9,1.01077,3.13,1.13,10.5,2
18394,13.6,0.81,0.34,37.0,0.461,176.6,247.3,1.0139,3.11,0.95,11.1,2
18395,8.8,1.3,1.21,48.6,0.215,115.2,216.7,1.01754,3.12,0.91,11.2,2
18396,13.7,0.78,1.13,47.6,0.327,241.8,283.1,1.02232,3.23,1.04,10.9,2
18397,10.5,0.43,1.02,38.4,0.132,228.6,222.7,1.0175,3.22,1.48,11.3,2
18398,10.2,1.09,1.06,33.2,0.229,204.4,289.1,1.02647,3.07,0.98,10.7,2
18399,10.5,0.89,0.79,32.5,0.384,131.9,353.6,1.02379,3.03,1.57,12.0,2
18400,8.7,1.12,1.07,50.3,0.419,135.6,92.7,1.02108,2.91,1.17,10.3,2
18401,8.5,0.84,1.06,27.9,0.211,134.8,312.9,1.00717,3.41,1.02,13.4,2
18402,9.5,0.92,1.43,57.2,0.406,124.4,216.5,1.02588,3.19,1.13,11.4,2
18403,10.2,0.84,1.37,48.3,0.362,168.0,183.7,1.02446,3.08,1.27,9.6,2
18404,9.5,1.05,0.54,26.2,0.301,170.6,360.1,1.01519,2.9,1.59,13.3,2
18405,12.2,1.26,0.94,40.6,0.185,220.7,382.1,1.00485,3.26,1.56,11.8,2
18406,8.1,1.03,1.03,45.6,0.133,146.9,307.0,1.01213,3.13,1.42,12.3,2
18407,8.1,1.1,0.87,40.8,0.21,150.6,121.3,1.01235,3.1,1.5,11.8,2
18408,9.6,1.27,1.16,32.7,0.119,143.4,275.7,1.01487,2.95,1.15,12.3,2
18409,8.3,0.69,1.06,48.9,0.288,129.4,248.2,1.01826,3.02,1.35,12.5,2
18410,12.3,0.89,0.86,46.0,0.13,180.0,153.5,1.02678,2.95,1.32,10.7,2
18411,12.9,1.3,1.12,36.7,0.337,184.7,382.4,1.01771,3.53,1.35,11.4,2
18412,13.5,1.11,1.2,36.9,0.351,163.5,259.2,1.02217,3.02,1.45,12.0,2
18413,10.2,0.83,1.24,35.8,0.308,192.9,369.2,1.01848,3.22,1.44,11.6,2
18414,12.3,0.66,1.12,51.6,0.393,104.4,219.4,1.02719,2.86,1.15,11.9,2
18415,8.8,1.22,0.87,37.6,0.166,167.7,324.5,1.00974,2.93,1.25,11.7,2
18416,12.9,1.2,1.08,45.0,0.154,229.1,288.2,1.01176,2.89,1.41,11.6,2
18417,12.0,0.52,1.08,57.8,0.268,159.4,354.3,1.0225,3.0,1.22,11.7,2
18418,12.6,1.19,0.9,32.0,0.17,166.6,205.8,1.02116,3.4,1.24,11.7,2
18419,10.1,0.74,0.64,55.6,0.287,214.3,352.4,1.01083,3.11,1.25,11.6,2
18420,12.6,0.76,1.07,43.9,0.243,155.5,218.1,0.99949,3.27,1.52,10.1,2
18421,6.1,1.09,0.83,44.7,0.164,153.5,263.6,1.01645,3.01,0.99,12.8,2
18422,12.0,0.73,1.28,22.8,0.234,195.5,258.1,1.00964,3.56,1.46,11.0,2
18423,12.5,0.87,1.02,45.8,0.297,224.3,254.3,1.00641,3.08,1.39,11.5,2
18424,13.9,0.51,1.31,38.9,0.255,129.1,202.3,1.0107,3.18,0.66,10.6,2
18425,9.6,1.28,0.91,44.5,0.176,157.5,193.0,1.02848,3.25,1.34,12.4,2
18426,10.4,0.78,1.41,43.3,0.284,106.9,306.9,1.028,3.13,1.32,12.7,2
18427,13.4,1.16,1.19,46.1,0.208,182.8,329.8,1.00727,2.98,0.88,11.6,2
18428,12.6,1.3,1.15,50.0,0.321,206.4,346.1,1.02031,3.06,1.32,11.6,2
18429,13.6,0.82,0.74,60.4,0.291,250.3,215.2,1.01211,3.05,0.93,10.7,2
18430,10.4,0.8,1.32,37.4,0.382,137.6,290.5,1.02471,3.45,1.22,11.8,2
18431,11.2,1.0,0.6,48.6,0.251,197.5,259.4,1.01395,3.56,1.32,11.9,2
18432,13.0,1.17,0.47,56.3,0.251,211.7,156.3,1.01261,3.02,0.49,9.2,2
18433,11.7,0.81,1.09,38.0,0.286,240.3,166.9,1.01262,3.16,0.9,10.7,2
18434,9.5,1.0,1.05,33.8,0.28,173.7,333.5,1.01875,3.12,1.52,11.6,2
18435,10.6,0.79,1.03,29.5,0.278,186.3,162.8,0.99933,3.13,1.65,11.8,2
18436,10.3,1.0,1.16,26.7,0.092,230.6,342.6,1.02519,3.1,1.06,12.3,2
18437,13.7,0.88,1.12,40.2,0.174,111.4,290.1,1.01331,2.98,1.54,10.1,2
18438,10.7,1.17,1.21,33.5,0.291,180.6,362.9,1.02573,3.27,1.52,11.7,2
18439,11.7,0.47,1.35,57.3,0.327,94.2,314.0,1.02769,3.16,1.56,11.7,2
18440,8.1,1.16,0.67,33.2,0.286,109.2,325.1,1.01989,3.03,1.24,12.6,2
18441,10.3,0.63,1.03,46.4,0.375,193.1,301.3,1.02089,3.08,1.37,10.6,2
18442,11.3,0.67,0.62,57.1,0.461,218.9,328.5,1.02365,2.96,1.34,12.2,2
18443,9.7,1.03,0.56,35.1,0.138,169.1,322.4,1.01982,2.95,1.52,10.8,2
18444,12.7,1.08,0.81,34.3,0.298,169.6,229.1,1.01666,3.11,1.42,13.0,2
18445,11.0,1.01,0.8,34.3,0.208,154.3,319.8,1.00909,3.18,1.2,13.6,2
18446,7.2,1.08,1.03,47.5,0.1,164.1,275.9,1.02441,3.16,1.18,13.5,2
18447,10.4,0.78,0.71,36.1,0.221,150.0,188.3,1.0136,3.03,1.59,10.7,2
18448,12.5,0.51,1.18,47.5,0.277,173.8,329.9,1.00602,3.56,1.39,11.5,2
18449,9.5,1.39,0.98,38.7,0.231,209.4,341.3,1.02099,3.59,0.92,11.4,2
18450,7.9,0.68,0.84,37.8,0.172,71.7,144.9,1.01618,3.11,0.98,11.8,2
18451,10.6,1.23,0.97,43.2,0.309,147.1,303.4,1.0104,3.16,0.71,12.6,2
18452,7.7,0.85,1.04,51.3,0.191,149.3,304.1,1.01023,3.1,0.64,12.9,2
18453,12.3,0.86,0.68,43.9,0.127,204.4,352.7,1.02337,3.13,1.14,12.1,2
18454,8.8,0.98,1.18,46.6,0.276,156.0,338.5,1.01588,2.84,1.47,12.8,2
18455,9.6,1.12,1.12,35.7,0.055,160.8,233.5,1.0138,3.07,1.08,10.9,2
18456,13.1,0.61,1.41,38.9,0.165,230.0,260.8,1.01929,3.38,1.18,10.9,2
18457,10.7,1.03,1.55,41.3,0.296,234.6,385.0,1.01414,3.38,1.68,10.8,2
18458,11.3,1.0,1.0,56.7,0.359,180.8,388.2,1.02871,3.2,1.24,12.5,2
